Lat,Long,Bouger anomaly
78.0583,16.8757,2.2
78.075,16.8757,0.2
78.0917,16.8757,-1.7
78.1083,16.8757,-3.6
78.125,16.8757,-5.1
78.1417,16.8757,-6.4
78.1583,16.8757,-7.4
78.175,16.8757,-8.2
78.1917,16.8757,-8.9
78.2083,16.8757,-9.5
78.225,16.8757,-9.9
78.2417,16.8757,-10.2
78.2583,16.8757,-10.3
78.275,16.8757,-10.2
78.2917,16.8757,-9.9
78.3083,16.8757,-9.4
78.325,16.8757,-8.8
78.3417,16.8757,-8.2
78.3583,16.8757,-7.6
78.375,16.8757,-7.1
78.3917,16.8757,-6.6
78.4083,16.8757,-6.2
78.425,16.8757,-5.9
78.4417,16.8757,-5.7
78.4583,16.8757,-5.6
78.475,16.8757,-5.6
78.4917,16.8757,-5.8
78.5083,16.8757,-6.3
78.525,16.8757,-7
78.5417,16.8757,-8
78.5583,16.8757,-9.3
78.575,16.8757,-10.7
78.5917,16.8757,-12.1
78.6083,16.8757,-13.5
78.625,16.8757,-14.9
78.6417,16.8757,-16.1
78.6583,16.8757,-17.1
78.675,16.8757,-18
78.6917,16.8757,-18.9
78.7083,16.8757,-19.6
78.725,16.8757,-20.4
78.7417,16.8757,-21.2
78.7583,16.8757,-22.1
78.775,16.8757,-23
78.7917,16.8757,-24
78.8083,16.8757,-25.1
78.825,16.8757,-26.2
78.8417,16.8757,-27.4
78.8583,16.8757,-28.7
78.875,16.8757,-30.1
78.8917,16.8757,-31.5
78.9083,16.8757,-32.8
78.925,16.8757,-34.1
78.9417,16.8757,-35.2
78.9583,16.8757,-36.2
78.975,16.8757,-37
78.9917,16.8757,-37.8
79.0083,16.8757,-38.5
79.025,16.8757,-39.2
79.0417,16.8757,-40.1
79.0583,16.8757,-41
79.075,16.8757,-42
79.0917,16.8757,-43
79.1083,16.8757,-44
79.125,16.8757,-44.8
79.1417,16.8757,-45.6
79.1583,16.8757,-46.1
79.175,16.8757,-46.5
79.1917,16.8757,-46.8
79.2083,16.8757,-47.1
79.225,16.8757,-47.3
79.2417,16.8757,-47.6
79.2583,16.8757,-48
79.275,16.8757,-48.4
79.2917,16.8757,-48.8
79.3083,16.8757,-49.3
79.325,16.8757,-49.6
79.3417,16.8757,-49.9
79.3583,16.8757,-50.1
79.375,16.8757,-50.2
79.3917,16.8757,-50.2
79.4083,16.8757,-50.1
79.425,16.8757,-49.9
79.4417,16.8757,-49.6
79.4583,16.8757,-49.3
79.475,16.8757,-49
79.4917,16.8757,-48.7
79.5083,16.8757,-48.4
79.525,16.8757,-48.3
79.5417,16.8757,-48.3
79.5583,16.8757,-48.5
79.575,16.8757,-48.9
79.5917,16.8757,-49.4
79.6083,16.8757,-50
79.625,16.8757,-50.6
79.6417,16.8757,-51
79.6583,16.8757,-51.4
79.675,16.8757,-51.6
79.6917,16.8757,-51.6
79.7083,16.8757,-51.5
79.725,16.8757,-51.4
79.7417,16.8757,-51.3
79.7583,16.8757,-51.2
79.775,16.8757,-51.1
79.7917,16.8757,-51
79.8083,16.8757,-50.7
79.825,16.8757,-50.4
79.8417,16.8757,-49.8
79.8583,16.8757,-49
79.875,16.8757,-48.1
79.8917,16.8757,-47
79.9083,16.8757,-46
79.925,16.8757,-45.2
79.9417,16.8757,-44.7
79.9583,16.8757,-44.4
79.975,16.8757,-44.5
79.9917,16.8757,-44.6
80.0083,16.8757,-44.9
78.0083,16.8597,5.4
78.025,16.8597,5
78.0417,16.8597,3.9
78.0583,16.8597,2.3
78.075,16.8597,0.5
78.0917,16.8597,-1.5
78.1083,16.8597,-3.3
78.125,16.8597,-4.9
78.1417,16.8597,-6.3
78.1583,16.8597,-7.4
78.175,16.8597,-8.4
78.1917,16.8597,-9.2
78.2083,16.8597,-9.9
78.225,16.8597,-10.4
78.2417,16.8597,-10.8
78.2583,16.8597,-10.8
78.275,16.8597,-10.7
78.2917,16.8597,-10.3
78.3083,16.8597,-9.7
78.325,16.8597,-9
78.3417,16.8597,-8.3
78.3583,16.8597,-7.6
78.375,16.8597,-7.1
78.3917,16.8597,-6.8
78.4083,16.8597,-6.5
78.425,16.8597,-6.5
78.4417,16.8597,-6.5
78.4583,16.8597,-6.6
78.475,16.8597,-6.9
78.4917,16.8597,-7.4
78.5083,16.8597,-8
78.525,16.8597,-8.9
78.5417,16.8597,-10
78.5583,16.8597,-11.3
78.575,16.8597,-12.7
78.5917,16.8597,-14.2
78.6083,16.8597,-15.6
78.625,16.8597,-16.9
78.6417,16.8597,-18.1
78.6583,16.8597,-19
78.675,16.8597,-19.9
78.6917,16.8597,-20.6
78.7083,16.8597,-21.3
78.725,16.8597,-22
78.7417,16.8597,-22.7
78.7583,16.8597,-23.4
78.775,16.8597,-24.2
78.7917,16.8597,-25.1
78.8083,16.8597,-26.1
78.825,16.8597,-27.1
78.8417,16.8597,-28.2
78.8583,16.8597,-29.3
78.875,16.8597,-30.6
78.8917,16.8597,-31.8
78.9083,16.8597,-33.1
78.925,16.8597,-34.2
78.9417,16.8597,-35.3
78.9583,16.8597,-36.4
78.975,16.8597,-37.3
78.9917,16.8597,-38.2
79.0083,16.8597,-39.1
79.025,16.8597,-40
79.0417,16.8597,-41
79.0583,16.8597,-42.1
79.075,16.8597,-43.3
79.0917,16.8597,-44.4
79.1083,16.8597,-45.5
79.125,16.8597,-46.4
79.1417,16.8597,-47.2
79.1583,16.8597,-47.8
79.175,16.8597,-48.2
79.1917,16.8597,-48.4
79.2083,16.8597,-48.6
79.225,16.8597,-48.8
79.2417,16.8597,-48.9
79.2583,16.8597,-49.2
79.275,16.8597,-49.5
79.2917,16.8597,-49.9
79.3083,16.8597,-50.3
79.325,16.8597,-50.7
79.3417,16.8597,-51.1
79.3583,16.8597,-51.4
79.375,16.8597,-51.5
79.3917,16.8597,-51.6
79.4083,16.8597,-51.6
79.425,16.8597,-51.4
79.4417,16.8597,-51.2
79.4583,16.8597,-50.9
79.475,16.8597,-50.5
79.4917,16.8597,-50.1
79.5083,16.8597,-49.7
79.525,16.8597,-49.4
79.5417,16.8597,-49.3
79.5583,16.8597,-49.4
79.575,16.8597,-49.6
79.5917,16.8597,-50
79.6083,16.8597,-50.6
79.625,16.8597,-51.1
79.6417,16.8597,-51.6
79.6583,16.8597,-51.9
79.675,16.8597,-52.2
79.6917,16.8597,-52.3
79.7083,16.8597,-52.3
79.725,16.8597,-52.2
79.7417,16.8597,-52.1
79.7583,16.8597,-52.1
79.775,16.8597,-52
79.7917,16.8597,-51.9
79.8083,16.8597,-51.6
79.825,16.8597,-51.2
79.8417,16.8597,-50.5
79.8583,16.8597,-49.6
79.875,16.8597,-48.5
79.8917,16.8597,-47.4
79.9083,16.8597,-46.4
79.925,16.8597,-45.5
79.9417,16.8597,-44.9
79.9583,16.8597,-44.7
79.975,16.8597,-44.8
79.9917,16.8597,-45.1
80.0083,16.8597,-45.4
78.0083,16.8438,5.2
78.025,16.8438,4.8
78.0417,16.8438,3.8
78.0583,16.8438,2.3
78.075,16.8438,0.6
78.0917,16.8438,-1.2
78.1083,16.8438,-2.9
78.125,16.8438,-4.5
78.1417,16.8438,-5.9
78.1583,16.8438,-7.1
78.175,16.8438,-8.2
78.1917,16.8438,-9.2
78.2083,16.8438,-10
78.225,16.8438,-10.7
78.2417,16.8438,-11.1
78.2583,16.8438,-11.2
78.275,16.8438,-11
78.2917,16.8438,-10.6
78.3083,16.8438,-9.9
78.325,16.8438,-9.1
78.3417,16.8438,-8.3
78.3583,16.8438,-7.6
78.375,16.8438,-7.1
78.3917,16.8438,-6.8
78.4083,16.8438,-6.7
78.425,16.8438,-6.8
78.4417,16.8438,-7
78.4583,16.8438,-7.4
78.475,16.8438,-7.9
78.4917,16.8438,-8.5
78.5083,16.8438,-9.3
78.525,16.8438,-10.3
78.5417,16.8438,-11.5
78.5583,16.8438,-12.9
78.575,16.8438,-14.3
78.5917,16.8438,-15.8
78.6083,16.8438,-17.2
78.625,16.8438,-18.5
78.6417,16.8438,-19.6
78.6583,16.8438,-20.6
78.675,16.8438,-21.3
78.6917,16.8438,-22
78.7083,16.8438,-22.7
78.725,16.8438,-23.3
78.7417,16.8438,-23.9
78.7583,16.8438,-24.6
78.775,16.8438,-25.3
78.7917,16.8438,-26.1
78.8083,16.8438,-26.9
78.825,16.8438,-27.8
78.8417,16.8438,-28.8
78.8583,16.8438,-29.8
78.875,16.8438,-30.9
78.8917,16.8438,-32
78.9083,16.8438,-33.1
78.925,16.8438,-34.3
78.9417,16.8438,-35.4
78.9583,16.8438,-36.4
78.975,16.8438,-37.4
78.9917,16.8438,-38.4
79.0083,16.8438,-39.4
79.025,16.8438,-40.5
79.0417,16.8438,-41.7
79.0583,16.8438,-42.9
79.075,16.8438,-44.2
79.0917,16.8438,-45.5
79.1083,16.8438,-46.7
79.125,16.8438,-47.8
79.1417,16.8438,-48.7
79.1583,16.8438,-49.3
79.175,16.8438,-49.8
79.1917,16.8438,-50
79.2083,16.8438,-50.2
79.225,16.8438,-50.3
79.2417,16.8438,-50.4
79.2583,16.8438,-50.6
79.275,16.8438,-50.9
79.2917,16.8438,-51.2
79.3083,16.8438,-51.5
79.325,16.8438,-51.9
79.3417,16.8438,-52.2
79.3583,16.8438,-52.5
79.375,16.8438,-52.7
79.3917,16.8438,-52.8
79.4083,16.8438,-52.8
79.425,16.8438,-52.7
79.4417,16.8438,-52.5
79.4583,16.8438,-52.1
79.475,16.8438,-51.7
79.4917,16.8438,-51.3
79.5083,16.8438,-50.8
79.525,16.8438,-50.5
79.5417,16.8438,-50.3
79.5583,16.8438,-50.2
79.575,16.8438,-50.4
79.5917,16.8438,-50.7
79.6083,16.8438,-51.2
79.625,16.8438,-51.7
79.6417,16.8438,-52.1
79.6583,16.8438,-52.5
79.675,16.8438,-52.7
79.6917,16.8438,-52.8
79.7083,16.8438,-52.9
79.725,16.8438,-52.9
79.7417,16.8438,-52.9
79.7583,16.8438,-52.9
79.775,16.8438,-52.8
79.7917,16.8438,-52.7
79.8083,16.8438,-52.4
79.825,16.8438,-51.9
79.8417,16.8438,-51.2
79.8583,16.8438,-50.3
79.875,16.8438,-49.1
79.8917,16.8438,-47.9
79.9083,16.8438,-46.8
79.925,16.8438,-45.9
79.9417,16.8438,-45.4
79.9583,16.8438,-45.1
79.975,16.8438,-45.3
79.9917,16.8438,-45.6
80.0083,16.8438,-46
78.0083,16.8278,4.7
78.025,16.8278,4.3
78.0417,16.8278,3.4
78.0583,16.8278,2.1
78.075,16.8278,0.5
78.0917,16.8278,-1
78.1083,16.8278,-2.6
78.125,16.8278,-4.1
78.1417,16.8278,-5.4
78.1583,16.8278,-6.7
78.175,16.8278,-7.9
78.1917,16.8278,-9
78.2083,16.8278,-10
78.225,16.8278,-10.8
78.2417,16.8278,-11.4
78.2583,16.8278,-11.6
78.275,16.8278,-11.4
78.2917,16.8278,-11
78.3083,16.8278,-10.2
78.325,16.8278,-9.3
78.3417,16.8278,-8.5
78.3583,16.8278,-7.7
78.375,16.8278,-7.1
78.3917,16.8278,-6.8
78.4083,16.8278,-6.8
78.425,16.8278,-7
78.4417,16.8278,-7.4
78.4583,16.8278,-7.9
78.475,16.8278,-8.6
78.4917,16.8278,-9.4
78.5083,16.8278,-10.3
78.525,16.8278,-11.4
78.5417,16.8278,-12.7
78.5583,16.8278,-14.1
78.575,16.8278,-15.5
78.5917,16.8278,-17
78.6083,16.8278,-18.4
78.625,16.8278,-19.7
78.6417,16.8278,-20.8
78.6583,16.8278,-21.7
78.675,16.8278,-22.5
78.6917,16.8278,-23.2
78.7083,16.8278,-23.8
78.725,16.8278,-24.4
78.7417,16.8278,-25
78.7583,16.8278,-25.6
78.775,16.8278,-26.2
78.7917,16.8278,-26.9
78.8083,16.8278,-27.7
78.825,16.8278,-28.4
78.8417,16.8278,-29.3
78.8583,16.8278,-30.1
78.875,16.8278,-31.1
78.8917,16.8278,-32.1
78.9083,16.8278,-33.1
78.925,16.8278,-34.2
78.9417,16.8278,-35.3
78.9583,16.8278,-36.3
78.975,16.8278,-37.4
78.9917,16.8278,-38.5
79.0083,16.8278,-39.6
79.025,16.8278,-40.8
79.0417,16.8278,-42
79.0583,16.8278,-43.4
79.075,16.8278,-44.8
79.0917,16.8278,-46.2
79.1083,16.8278,-47.5
79.125,16.8278,-48.7
79.1417,16.8278,-49.7
79.1583,16.8278,-50.5
79.175,16.8278,-51.1
79.1917,16.8278,-51.5
79.2083,16.8278,-51.7
79.225,16.8278,-51.9
79.2417,16.8278,-52
79.2583,16.8278,-52.2
79.275,16.8278,-52.4
79.2917,16.8278,-52.6
79.3083,16.8278,-52.9
79.325,16.8278,-53.1
79.3417,16.8278,-53.4
79.3583,16.8278,-53.6
79.375,16.8278,-53.7
79.3917,16.8278,-53.8
79.4083,16.8278,-53.8
79.425,16.8278,-53.7
79.4417,16.8278,-53.4
79.4583,16.8278,-53.1
79.475,16.8278,-52.7
79.4917,16.8278,-52.2
79.5083,16.8278,-51.8
79.525,16.8278,-51.5
79.5417,16.8278,-51.2
79.5583,16.8278,-51.2
79.575,16.8278,-51.3
79.5917,16.8278,-51.6
79.6083,16.8278,-52
79.625,16.8278,-52.4
79.6417,16.8278,-52.8
79.6583,16.8278,-53.1
79.675,16.8278,-53.3
79.6917,16.8278,-53.4
79.7083,16.8278,-53.5
79.725,16.8278,-53.5
79.7417,16.8278,-53.6
79.7583,16.8278,-53.6
79.775,16.8278,-53.5
79.7917,16.8278,-53.4
79.8083,16.8278,-53.1
79.825,16.8278,-52.6
79.8417,16.8278,-51.9
79.8583,16.8278,-50.9
79.875,16.8278,-49.7
79.8917,16.8278,-48.5
79.9083,16.8278,-47.4
79.925,16.8278,-46.5
79.9417,16.8278,-45.9
79.9583,16.8278,-45.6
79.975,16.8278,-45.7
79.9917,16.8278,-46
80.0083,16.8278,-46.4
78.0083,16.8119,3.8
78.025,16.8119,3.4
78.0417,16.8119,2.6
78.0583,16.8119,1.5
78.075,16.8119,0.2
78.0917,16.8119,-1.1
78.1083,16.8119,-2.4
78.125,16.8119,-3.7
78.1417,16.8119,-4.9
78.1583,16.8119,-6.2
78.175,16.8119,-7.5
78.1917,16.8119,-8.7
78.2083,16.8119,-9.9
78.225,16.8119,-11
78.2417,16.8119,-11.7
78.2583,16.8119,-12.1
78.275,16.8119,-12.1
78.2917,16.8119,-11.6
78.3083,16.8119,-10.9
78.325,16.8119,-9.9
78.3417,16.8119,-9
78.3583,16.8119,-8.1
78.375,16.8119,-7.5
78.3917,16.8119,-7.2
78.4083,16.8119,-7.1
78.425,16.8119,-7.3
78.4417,16.8119,-7.8
78.4583,16.8119,-8.4
78.475,16.8119,-9.2
78.4917,16.8119,-10.1
78.5083,16.8119,-11.1
78.525,16.8119,-12.3
78.5417,16.8119,-13.6
78.5583,16.8119,-15
78.575,16.8119,-16.5
78.5917,16.8119,-18
78.6083,16.8119,-19.4
78.625,16.8119,-20.6
78.6417,16.8119,-21.8
78.6583,16.8119,-22.7
78.675,16.8119,-23.5
78.6917,16.8119,-24.2
78.7083,16.8119,-24.8
78.725,16.8119,-25.4
78.7417,16.8119,-26
78.7583,16.8119,-26.5
78.775,16.8119,-27.1
78.7917,16.8119,-27.7
78.8083,16.8119,-28.4
78.825,16.8119,-29
78.8417,16.8119,-29.7
78.8583,16.8119,-30.4
78.875,16.8119,-31.2
78.8917,16.8119,-32.1
78.9083,16.8119,-33
78.925,16.8119,-34.1
78.9417,16.8119,-35.1
78.9583,16.8119,-36.2
78.975,16.8119,-37.3
78.9917,16.8119,-38.4
79.0083,16.8119,-39.5
79.025,16.8119,-40.8
79.0417,16.8119,-42.1
79.0583,16.8119,-43.4
79.075,16.8119,-44.9
79.0917,16.8119,-46.3
79.1083,16.8119,-47.8
79.125,16.8119,-49.1
79.1417,16.8119,-50.3
79.1583,16.8119,-51.3
79.175,16.8119,-52
79.1917,16.8119,-52.6
79.2083,16.8119,-53.1
79.225,16.8119,-53.4
79.2417,16.8119,-53.6
79.2583,16.8119,-53.8
79.275,16.8119,-54
79.2917,16.8119,-54.1
79.3083,16.8119,-54.3
79.325,16.8119,-54.4
79.3417,16.8119,-54.6
79.3583,16.8119,-54.6
79.375,16.8119,-54.7
79.3917,16.8119,-54.6
79.4083,16.8119,-54.5
79.425,16.8119,-54.4
79.4417,16.8119,-54.1
79.4583,16.8119,-53.8
79.475,16.8119,-53.4
79.4917,16.8119,-53
79.5083,16.8119,-52.6
79.525,16.8119,-52.3
79.5417,16.8119,-52.2
79.5583,16.8119,-52.2
79.575,16.8119,-52.3
79.5917,16.8119,-52.6
79.6083,16.8119,-52.9
79.625,16.8119,-53.3
79.6417,16.8119,-53.7
79.6583,16.8119,-53.9
79.675,16.8119,-54.1
79.6917,16.8119,-54.2
79.7083,16.8119,-54.3
79.725,16.8119,-54.3
79.7417,16.8119,-54.3
79.7583,16.8119,-54.3
79.775,16.8119,-54.3
79.7917,16.8119,-54.1
79.8083,16.8119,-53.8
79.825,16.8119,-53.3
79.8417,16.8119,-52.5
79.8583,16.8119,-51.5
79.875,16.8119,-50.3
79.8917,16.8119,-49.1
79.9083,16.8119,-47.9
79.925,16.8119,-47
79.9417,16.8119,-46.4
79.9583,16.8119,-46.1
79.975,16.8119,-46.1
79.9917,16.8119,-46.3
80.0083,16.8119,-46.6
78.0083,16.7959,2.4
78.025,16.7959,2
78.0417,16.7959,1.3
78.0583,16.7959,0.5
78.075,16.7959,-0.5
78.0917,16.7959,-1.5
78.1083,16.7959,-2.4
78.125,16.7959,-3.5
78.1417,16.7959,-4.6
78.1583,16.7959,-5.8
78.175,16.7959,-7.2
78.1917,16.7959,-8.6
78.2083,16.7959,-10
78.225,16.7959,-11.3
78.2417,16.7959,-12.3
78.2583,16.7959,-12.9
78.275,16.7959,-13
78.2917,16.7959,-12.7
78.3083,16.7959,-11.9
78.325,16.7959,-11
78.3417,16.7959,-9.9
78.3583,16.7959,-9
78.375,16.7959,-8.3
78.3917,16.7959,-7.9
78.4083,16.7959,-7.7
78.425,16.7959,-7.9
78.4417,16.7959,-8.4
78.4583,16.7959,-9
78.475,16.7959,-9.8
78.4917,16.7959,-10.7
78.5083,16.7959,-11.8
78.525,16.7959,-13
78.5417,16.7959,-14.4
78.5583,16.7959,-15.8
78.575,16.7959,-17.3
78.5917,16.7959,-18.8
78.6083,16.7959,-20.2
78.625,16.7959,-21.5
78.6417,16.7959,-22.7
78.6583,16.7959,-23.6
78.675,16.7959,-24.5
78.6917,16.7959,-25.2
78.7083,16.7959,-25.8
78.725,16.7959,-26.4
78.7417,16.7959,-27
78.7583,16.7959,-27.5
78.775,16.7959,-28.1
78.7917,16.7959,-28.6
78.8083,16.7959,-29.1
78.825,16.7959,-29.6
78.8417,16.7959,-30.1
78.8583,16.7959,-30.7
78.875,16.7959,-31.4
78.8917,16.7959,-32.2
78.9083,16.7959,-33.1
78.925,16.7959,-34
78.9417,16.7959,-35.1
78.9583,16.7959,-36.1
78.975,16.7959,-37.2
78.9917,16.7959,-38.3
79.0083,16.7959,-39.4
79.025,16.7959,-40.6
79.0417,16.7959,-41.8
79.0583,16.7959,-43.1
79.075,16.7959,-44.5
79.0917,16.7959,-46
79.1083,16.7959,-47.4
79.125,16.7959,-48.9
79.1417,16.7959,-50.2
79.1583,16.7959,-51.4
79.175,16.7959,-52.5
79.1917,16.7959,-53.4
79.2083,16.7959,-54
79.225,16.7959,-54.6
79.2417,16.7959,-55
79.2583,16.7959,-55.3
79.275,16.7959,-55.5
79.2917,16.7959,-55.6
79.3083,16.7959,-55.7
79.325,16.7959,-55.8
79.3417,16.7959,-55.7
79.3583,16.7959,-55.6
79.375,16.7959,-55.5
79.3917,16.7959,-55.3
79.4083,16.7959,-55.1
79.425,16.7959,-54.8
79.4417,16.7959,-54.5
79.4583,16.7959,-54.2
79.475,16.7959,-53.9
79.4917,16.7959,-53.6
79.5083,16.7959,-53.3
79.525,16.7959,-53.2
79.5417,16.7959,-53.1
79.5583,16.7959,-53.2
79.575,16.7959,-53.5
79.5917,16.7959,-53.8
79.6083,16.7959,-54.1
79.625,16.7959,-54.5
79.6417,16.7959,-54.8
79.6583,16.7959,-55.1
79.675,16.7959,-55.2
79.6917,16.7959,-55.3
79.7083,16.7959,-55.3
79.725,16.7959,-55.2
79.7417,16.7959,-55.2
79.7583,16.7959,-55.1
79.775,16.7959,-55
79.7917,16.7959,-54.8
79.8083,16.7959,-54.4
79.825,16.7959,-53.8
79.8417,16.7959,-53
79.8583,16.7959,-52
79.875,16.7959,-50.8
79.8917,16.7959,-49.7
79.9083,16.7959,-48.5
79.925,16.7959,-47.6
79.9417,16.7959,-46.9
79.9583,16.7959,-46.5
79.975,16.7959,-46.4
79.9917,16.7959,-46.4
80.0083,16.7959,-46.6
78.0083,16.7799,0.5
78.025,16.7799,0.1
78.0417,16.7799,-0.4
78.0583,16.7799,-1
78.075,16.7799,-1.6
78.0917,16.7799,-2.1
78.1083,16.7799,-2.8
78.125,16.7799,-3.5
78.1417,16.7799,-4.4
78.1583,16.7799,-5.6
78.175,16.7799,-7
78.1917,16.7799,-8.6
78.2083,16.7799,-10.3
78.225,16.7799,-11.8
78.2417,16.7799,-13.1
78.2583,16.7799,-13.9
78.275,16.7799,-14.2
78.2917,16.7799,-13.9
78.3083,16.7799,-13.3
78.325,16.7799,-12.3
78.3417,16.7799,-11.3
78.3583,16.7799,-10.3
78.375,16.7799,-9.5
78.3917,16.7799,-8.9
78.4083,16.7799,-8.7
78.425,16.7799,-8.8
78.4417,16.7799,-9.1
78.4583,16.7799,-9.7
78.475,16.7799,-10.4
78.4917,16.7799,-11.4
78.5083,16.7799,-12.4
78.525,16.7799,-13.7
78.5417,16.7799,-15
78.5583,16.7799,-16.5
78.575,16.7799,-18
78.5917,16.7799,-19.5
78.6083,16.7799,-21
78.625,16.7799,-22.3
78.6417,16.7799,-23.5
78.6583,16.7799,-24.5
78.675,16.7799,-25.4
78.6917,16.7799,-26.2
78.7083,16.7799,-26.8
78.725,16.7799,-27.5
78.7417,16.7799,-28
78.7583,16.7799,-28.6
78.775,16.7799,-29
78.7917,16.7799,-29.5
78.8083,16.7799,-29.9
78.825,16.7799,-30.3
78.8417,16.7799,-30.7
78.8583,16.7799,-31.2
78.875,16.7799,-31.8
78.8917,16.7799,-32.5
78.9083,16.7799,-33.3
78.925,16.7799,-34.3
78.9417,16.7799,-35.3
78.9583,16.7799,-36.4
78.975,16.7799,-37.4
78.9917,16.7799,-38.5
79.0083,16.7799,-39.5
79.025,16.7799,-40.5
79.0417,16.7799,-41.6
79.0583,16.7799,-42.8
79.075,16.7799,-44
79.0917,16.7799,-45.4
79.1083,16.7799,-46.8
79.125,16.7799,-48.3
79.1417,16.7799,-49.8
79.1583,16.7799,-51.2
79.175,16.7799,-52.4
79.1917,16.7799,-53.6
79.2083,16.7799,-54.6
79.225,16.7799,-55.3
79.2417,16.7799,-56
79.2583,16.7799,-56.4
79.275,16.7799,-56.7
79.2917,16.7799,-56.9
79.3083,16.7799,-56.9
79.325,16.7799,-56.9
79.3417,16.7799,-56.7
79.3583,16.7799,-56.5
79.375,16.7799,-56.2
79.3917,16.7799,-55.9
79.4083,16.7799,-55.5
79.425,16.7799,-55.2
79.4417,16.7799,-54.8
79.4583,16.7799,-54.5
79.475,16.7799,-54.3
79.4917,16.7799,-54.1
79.5083,16.7799,-54
79.525,16.7799,-54
79.5417,16.7799,-54.1
79.5583,16.7799,-54.3
79.575,16.7799,-54.7
79.5917,16.7799,-55.1
79.6083,16.7799,-55.5
79.625,16.7799,-55.9
79.6417,16.7799,-56.2
79.6583,16.7799,-56.5
79.675,16.7799,-56.6
79.6917,16.7799,-56.6
79.7083,16.7799,-56.6
79.725,16.7799,-56.4
79.7417,16.7799,-56.3
79.7583,16.7799,-56.1
79.775,16.7799,-55.8
79.7917,16.7799,-55.5
79.8083,16.7799,-55
79.825,16.7799,-54.4
79.8417,16.7799,-53.5
79.8583,16.7799,-52.5
79.875,16.7799,-51.4
79.8917,16.7799,-50.3
79.9083,16.7799,-49.2
79.925,16.7799,-48.2
79.9417,16.7799,-47.4
79.9583,16.7799,-46.9
79.975,16.7799,-46.6
79.9917,16.7799,-46.4
80.0083,16.7799,-46.4
78.0083,16.764,-1.8
78.025,16.764,-2.2
78.0417,16.764,-2.5
78.0583,16.764,-2.8
78.075,16.764,-3
78.0917,16.764,-3.1
78.1083,16.764,-3.4
78.125,16.764,-3.8
78.1417,16.764,-4.6
78.1583,16.764,-5.6
78.175,16.764,-7.1
78.1917,16.764,-8.8
78.2083,16.764,-10.6
78.225,16.764,-12.4
78.2417,16.764,-13.9
78.2583,16.764,-14.9
78.275,16.764,-15.4
78.2917,16.764,-15.3
78.3083,16.764,-14.8
78.325,16.764,-13.9
78.3417,16.764,-12.9
78.3583,16.764,-11.9
78.375,16.764,-11
78.3917,16.764,-10.4
78.4083,16.764,-10
78.425,16.764,-10
78.4417,16.764,-10.2
78.4583,16.764,-10.6
78.475,16.764,-11.2
78.4917,16.764,-12
78.5083,16.764,-13.1
78.525,16.764,-14.3
78.5417,16.764,-15.6
78.5583,16.764,-17.1
78.575,16.764,-18.7
78.5917,16.764,-20.3
78.6083,16.764,-21.8
78.625,16.764,-23.2
78.6417,16.764,-24.4
78.6583,16.764,-25.5
78.675,16.764,-26.4
78.6917,16.764,-27.2
78.7083,16.764,-27.9
78.725,16.764,-28.5
78.7417,16.764,-29.1
78.7583,16.764,-29.6
78.775,16.764,-30
78.7917,16.764,-30.4
78.8083,16.764,-30.7
78.825,16.764,-31
78.8417,16.764,-31.4
78.8583,16.764,-31.8
78.875,16.764,-32.4
78.8917,16.764,-33.1
78.9083,16.764,-33.9
78.925,16.764,-34.9
78.9417,16.764,-35.9
78.9583,16.764,-37
78.975,16.764,-38
78.9917,16.764,-39
79.0083,16.764,-39.9
79.025,16.764,-40.8
79.0417,16.764,-41.6
79.0583,16.764,-42.6
79.075,16.764,-43.6
79.0917,16.764,-44.8
79.1083,16.764,-46.1
79.125,16.764,-47.5
79.1417,16.764,-49
79.1583,16.764,-50.5
79.175,16.764,-52
79.1917,16.764,-53.3
79.2083,16.764,-54.5
79.225,16.764,-55.5
79.2417,16.764,-56.4
79.2583,16.764,-57
79.275,16.764,-57.4
79.2917,16.764,-57.6
79.3083,16.764,-57.7
79.325,16.764,-57.6
79.3417,16.764,-57.4
79.3583,16.764,-57.1
79.375,16.764,-56.7
79.3917,16.764,-56.3
79.4083,16.764,-55.9
79.425,16.764,-55.5
79.4417,16.764,-55.1
79.4583,16.764,-54.8
79.475,16.764,-54.6
79.4917,16.764,-54.6
79.5083,16.764,-54.6
79.525,16.764,-54.8
79.5417,16.764,-55.1
79.5583,16.764,-55.5
79.575,16.764,-55.9
79.5917,16.764,-56.5
79.6083,16.764,-57
79.625,16.764,-57.4
79.6417,16.764,-57.8
79.6583,16.764,-58.1
79.675,16.764,-58.2
79.6917,16.764,-58.2
79.7083,16.764,-58
79.725,16.764,-57.8
79.7417,16.764,-57.5
79.7583,16.764,-57.2
79.775,16.764,-56.8
79.7917,16.764,-56.3
79.8083,16.764,-55.7
79.825,16.764,-55
79.8417,16.764,-54.1
79.8583,16.764,-53.1
79.875,16.764,-52.1
79.8917,16.764,-51
79.9083,16.764,-49.9
79.925,16.764,-49
79.9417,16.764,-48.1
79.9583,16.764,-47.4
79.975,16.764,-46.8
79.9917,16.764,-46.4
80.0083,16.764,-46
78.0083,16.748,-4.4
78.025,16.748,-4.7
78.0417,16.748,-4.8
78.0583,16.748,-4.8
78.075,16.748,-4.6
78.0917,16.748,-4.4
78.1083,16.748,-4.2
78.125,16.748,-4.4
78.1417,16.748,-4.9
78.1583,16.748,-5.9
78.175,16.748,-7.3
78.1917,16.748,-9
78.2083,16.748,-11
